CASRN,CATMoS_LD50_mgkg,Canonical_QSARr,LogLD50
92-84-2,4094.0,C1=CC=CC2NC3=CC=CC=C3SC=21,3.6121478383264867
93-16-3,2500.0,CC=CC1=CC(OC)=C(C=C1)OC,3.3979400086720375
13171-25-0,1700.0,COC1C(OC)=C(CN2CCNCC2)C=CC=1OC,3.230448921378274
91-63-4,1230.0,CC1C=CC2C=CC=CC=2N=1,3.089905111439398
22254-24-6,1663.0,CC(C)[N+]1(C)C2CC(CC1CC2)OC(=O)C(CO)C1C=CC=CC=1,3.2208922492195193
106-40-1,456.0,NC1=CC=C(Br)C=C1,2.658964842664435
80-62-6,7872.0,CC(=C)C(=O)OC,3.896085085423285
93-79-8,481.0,CCCCOC(=O)COC1C=C(Cl)C(Cl)=CC=1Cl,2.682145076373832
56839-43-1,1002.0,CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1,3.0008677215312267
156-08-1,160.0,CC(CC1C=CC=CC=1)N(C)CC1C=CC=CC=1,2.2041199826559246
10138-44-0,3400.0,CC1CC(OC=C1)OCC,3.531478917042255
71-43-2,4130.0,C1C=CC=CC=1,3.615950051656401
2842-37-7,1870.0,OCCNCCC1C=CC=CC=1,3.271841606536499
17609-32-4,4300.0,CC=CC=CC=CC(C)=O,3.6334684555795866
2622-26-6,395.0,N#CC1C=C2C(=CC=1)SC1=CC=CC=C1N2CCCN1CCC(O)CC1,2.59659709562646
109-06-8,951.0,CC1C=CC=CN=1,2.978180516937414
483-63-6,1500.0,CC1=CC=CC=C1N(CC)C(=O)C=CC,3.1760912590556813
3415-57-4,375.0,CCN(CCCOS(C)(=O)=O)CCCOS(C)(=O)=O,2.574031267727719
3759-61-3,2550.0,O=C(Cl)OC1C=CC=C2C=CC=CC2=1,3.406540180433955
99422-01-2,170.0,CC(CC1CC(=O)C(C(=O)CC)C(=O)C1)SCC,2.230448921378274
111-45-5,3050.0,C=CCOCCO,3.484299839346786
34256-82-1,2011.0,CC1=CC=CC(CC)=C1N(COCC)C(=O)CCl,3.303412070596742
80834-49-7,500.0,O=C1CCC2C=C(C=CC=2N1)C(=O)CCCN1CCN(CC1)C1C=CC=CC=1,2.6989700043360187
538-75-0,400.0,C1CCCCC1N=C=NC1CCCCC1,2.6020599913279625
59375-65-4,13.0,CNC(=O)ON=C1CSCS1,1.1139433523068367
98-10-2,991.0,NS(=O)(=O)C1C=CC=CC=1,2.9960736544852753
51-05-8,200.0,CCN(CCOC(=O)C1C=CC(N)=CC=1)CC,2.3010299956639813
1830-32-6,1550.0,CCN(CC)C(=O)CSC1C=CC(Cl)=NN=1,3.1903316981702914
25564-22-1,2200.0,CCCCCC1=CCCC1=O,3.342422680822206
57-94-3,28.0,CN1CCC2C=C(OC)C3=CC=2C1CC1C=CC(=CC=1)OC1C2C(CC4=CC(O3)=C(O)C=C4)[N+](C)(C)CCC=2C=C(OC)C=1O,1.4471580313422192
869-01-2,400.0,CCCCN(N=O)C(N)=O,2.6020599913279625
299-86-5,592.0,COP(=O)(NC)OC1=CC=C(C=C1Cl)C(C)(C)C,2.77232170672292
61887-08-9,150.0,CC(C)(OC1C=CC(Cl)=CC=1)C(=O)NCCCN(CC)CC,2.1760912590556813
123-08-0,2250.0,OC1=CC=C(C=C1)C=O,3.3521825181113627
3279-62-7,100.0,CCOP(=O)(OC1C=CC(Cl)=CC=1Cl)OCC,2.0
92-12-6,1400.0,CN(C)CCOC1C=CC=CC=1CC1C=CC=CC=1,3.146128035678238
109-77-3,40.0,N#CCC#N,1.6020599913279623
2530-85-0,10001.0,CC(=C)C(=O)OCCC[Si](OC)(OC)OC,4.000043427276863
17702-78-2,68.0,CCOP(=S)(OC(C)C)SC1N=C(C)C=C(C)N=1,1.8325089127062364
50-44-2,277.0,S=C1NC=NC2NC=NC=21,2.4424797690644486
1315251-11-6,500.0,CC1(C)C(C)C(C)(C)C2C3=NC=NC=C3CCC1=2,2.6989700043360187
32784-82-0,108.0,CS(=O)(=O)OCCCNCCCOS(C)(=O)=O,2.03342375548695
68555-58-8,3200.0,CC(C)=COC(=O)C1=CC=CC=C1C,3.505149978319906
15625-89-5,5190.0,CCC(COC(=O)C=C)(COC(=O)C=C)COC(=O)C=C,3.7151673578484576
3688-53-7,796.0,NC(=O)C(=CC1=CC=C(O1)[N+]([O-])=O)C1=CC=CO1,2.900913067737669
89427-12-3,29.0,OC1C=CC(O)=C2N=C(NC=12)C(F)(F)F,1.462397997898956
1867-72-7,810.0,CC(C)(C)NCCCCN,2.90848501887865
58259-60-2,3.3,COP(C)(=O)SC,0.5185139398778874
138-53-4,560.0,N#CC(OC1OC(CO)C(O)C(O)C1O)C1C=CC=CC=1,2.7481880270062002
6536-18-1,250.0,CN1C(C)=C(CN2CCOC(C2C)C2C=CC=CC=2)C(=O)N1C1C=CC=CC=1,2.3979400086720375
3175-23-3,1140.0,CC(Cl)(Cl)CCl,3.0569048513364727
15386-08-0,5360.0,CN(CO)C(=O)OC1=CC=CC2=CC=CC=C21,3.72916478969277
20592-85-2,10001.0,OP(O)(=O)CN(CP(O)(O)=O)CP(O)(O)=O,4.000043427276863
13078-15-4,142.0,ClC1C=C(C=CC=1)N1CCNCC1,2.1522883443830563
112-58-3,10001.0,CCCCCCOCCCCCC,4.000043427276863
66332-77-2,2062.0,CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC1=CC=CC=C1OC,3.3142886609474975
3570-61-4,720.0,OS(=O)(=O)OCCOC1=CC(Cl)=C(Cl)C=C1Cl,2.8573324964312685
73816-77-0,10001.0,OS(=O)(=O)C1C=CC2C=C(C=CC=2C=1O)NC1=CC=CC2=C1C=CC(=C2O)S(O)(=O)=O,4.000043427276863
873-74-5,296.0,NC1=CC=C(C=C1)C#N,2.4712917110589387
7341-63-1,750.0,C=CCNC(=S)NC1C=CC=CC=1,2.8750612633917
513-37-1,4465.0,CC(C)=CCl,3.649821463224565
3567-26-8,1150.0,COC1C=CC(=CC=1)S(=O)(=O)NC1=NN=C(S1)C(C)(C)C,3.060697840353612
133-90-4,4030.0,NC1C=C(Cl)C=C(C(O)=O)C=1Cl,3.6053050461411096
4531-49-1,3475.0,CC(=O)C(N=NC1=CC=C(C=C1Cl)C1=CC(Cl)=C(C=C1)N=NC(C(=O)NC1=CC=CC=C1OC)C(C)=O)C(=O)NC1=CC=CC=C1OC,3.540954808926133
731-27-1,3125.0,CN(C)S(=O)(=O)N(SC(F)(Cl)Cl)C1C=CC(C)=CC=1,3.494850021680094
447-14-3,2500.0,FC(F)=C(F)C1C=CC=CC=1,3.3979400086720375
35783-57-4,750.0,NC(=O)CC1=NC2C=C(Cl)C=CC=2O1,2.8750612633917
74711-43-6,425.0,CC(C(O)=O)C1C=C2CC(=O)C3=CC=CC=C3SC2=CC=1,2.6283889300503116
105-99-7,10001.0,CCCCOC(=O)CCCCC(=O)OCCCC,4.000043427276863
86-26-0,3600.0,COC1=CC=CC=C1C1C=CC=CC=1,3.5563025007672873
140-29-4,264.0,N#CCC1C=CC=CC=1,2.4216039268698313
393-75-9,930.0,[O-][N+](=O)C1=CC(=CC(=C1Cl)[N+]([O-])=O)C(F)(F)F,2.9684829485539352
120-57-0,2700.0,O=CC1C=C2OCOC2=CC=1,3.4313637641589874
3328-33-4,287.0,COP(=O)(OC(=C)P(=O)(OC)OC)OC,2.4578818967339924
50708-20-8,2.0,COC(=O)CC(=CC(=O)OC)OP(=O)(OCC)OCC,0.3010299956639812
50650-75-4,1481.0,CC1C=C(CC(C)CC(C)(C)C)OC(=O)C=1,3.1705550585212086
110-48-5,4000.0,CC(C)OCCCO,3.6020599913279625
25899-50-7,278.0,CCC=CC#N,2.444044795918076
83-66-9,339.0,CC1C(=CC(=C(OC)C=1[N+]([O-])=O)C(C)(C)C)[N+]([O-])=O,2.530199698203082
78-96-6,2900.0,CC(O)CN,3.462397997898956
1020-84-4,100.0,C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,2.0
14465-96-4,66.0,NP(=S)(N1CC1)N1CC1,1.8195439355418688
4636-83-3,345.0,CC1COCC(C)N1C(=O)C[N+]1C=CC(=CC=1)C1C=C[N+](CC(=O)N2C(C)COCC2C)=CC=1,2.537819095073274
18472-87-2,5450.0,OC1=C(Br)C2OC3C(=CC(Br)=C(O)C=3Br)C(C3C(=C(Cl)C(Cl)=C(Cl)C=3Cl)C(O)=O)C=2C=C1Br,3.7363965022766426
56538-02-4,25.0,CCOC1C=CC(=CC=1CNCCCl)[N+]([O-])=O,1.3979400086720377
7765-88-0,576.0,C/N=C1\NSC2=CC=CC=C2\1,2.760422483423212
625-53-6,100.0,CCNC(N)=S,2.0
33499-12-6,1644.0,CC1CCCC2N1C(=O)C(=CN2C(=O)C1C=CC=CC=1)C(=O)OCC,3.215901813204032
58262-44-5,246.0,NC1=CC(=CC=C1)N(CCO)CCO,2.3909351071033793
3547-04-4,1000.0,CC(C1C=CC(Cl)=CC=1)C1C=CC(Cl)=CC=1,3.0
10143-20-1,10001.0,CC(C)CC(O)CC(CC(C)C)CC(C)C,4.000043427276863
108-00-9,1135.0,CN(C)CCN,3.0549958615291417
70081-94-6,520.0,CC(N=NCCC1CCCCC1)C(O)=O,2.716003343634799
99-56-9,1821.0,NC1C=C(C=CC=1N)[N+]([O-])=O,3.26030994579492
22683-30-3,0.62,NCCOCNC1C=CC=CC=1,-0.20760831050174613
1503-53-3,1130.0,CC(=O)OC1=CC=C(Br)C=C1C(O)=O,3.0530784434834195
59010-86-5,690.0,CCCSP(=O)(OC1C=CC(=CC=1)SC1C=CC(Cl)=CC=1)OCC,2.838849090737255
4186-17-8,15.0,CC(CSP(=O)(OCC)OCC)(SCC)SCC,1.1760912590556813
594-44-5,360.0,CCS(=O)(=O)Cl,2.5563025007672873
92-16-0,1600.0,COC1C=CC=CC=1NC(=O)CC(=O)C1C=CC=CC=1,3.2041199826559246
63867-10-7,3500.0,CCC(Cl)(CC)C(=O)OCC(Cl)(Cl)Cl,3.5440680443502757
3140-73-6,870.0,COC1N=C(Cl)N=C(N=1)OC,2.9395192526186187
104757-53-1,105.0,COC(=O)C1C(C(C(=O)OC2CN(CC3C=CC=CC=3)CC2)C(C)=NC=1C)C1C=C(C=CC=1)[N+]([O-])=O,2.0211892990699383
10311-84-9,13.0,CCOP(=S)(OCC)SC(CCl)N1C(=O)C2C=CC=CC=2C1=O,1.1139433523068367
430-50-2,3260.0,CC(O)CF,3.513217600067939
21921-96-0,2300.0,CCOP(O)(=O)CCC,3.361727836017593
1871-76-7,6330.0,O=C(Cl)C(C1C=CC=CC=1)C1C=CC=CC=1,3.801403710017355
10433-59-7,700.0,OC(=O)CCCOC1C=CC(Cl)=CC=1Cl,2.845098040014257
728-88-1,1450.0,CC1C=CC(=CC=1)C(=O)C(C)CN1CCCCC1,3.161368002234975
31868-18-5,4500.0,CC1COC2(C3=CC(Cl)=CC=C3NC(=O)CN21)C1=CC=CC=C1Cl,3.6532125137753435
89845-17-0,665.0,CCO/C(/O)=N/C1=CC=CC2C(CN(C)CC=21)C1C=CC(Cl)=CC=1,2.8228216453031045
5001-99-0,638.0,OC(=O)CC1C=CC(=CC=1)C1=CC=CC=C1F,2.8048206787211623
18466-11-0,31.0,COP(C)(=S)SCSC1C=CC(Cl)=CC=1,1.4913616938342726
3964-18-9,50.0,CC(C)([N+]([O-])=O)C(C)(C)[N+]([O-])=O,1.6989700043360187
89198-09-4,125.0,O=C1CCC(N=N1)C1C=CC(=CC=1)N1C=NC=C1,2.0969100130080562
119-79-9,10001.0,NC1=CC=CC2=CC(=CC=C21)S(O)(=O)=O,4.000043427276863
64037-24-7,1000.0,CNC1=NC2C=C(Cl)C=CC=2O1,3.0
929-06-6,3400.0,NCCOCCO,3.531478917042255
920-37-6,25.0,C=C(Cl)C#N,1.3979400086720377
110690-43-2,1850.0,CCOCN1C=C(F)C(=O)N(C(=O)C2=CC(=CC=C2)C(=O)OC2N=C(C=CC=2C#N)OC(=O)C2C=CC=CC=2)C1=O,3.2671717284030137
63887-50-3,1200.0,C=CCOC1=CC=CC=C1C(=O)NC1CCCCC1,3.0791812460476247
33693-04-8,433.0,CCNC1N=C(NC(C)(C)C)N=C(N=1)OC,2.6364878963533656
594-72-9,410.0,CC(Cl)(Cl)[N+]([O-])=O,2.6127838567197355
2984-64-7,3.23,CCP(=S)(OCC)SC1C=CC(Cl)=CC=1,0.5092025223311029
37661-08-8,10000.0,CC(OC(=O)OCC)OC(=O)C1N2C(SC1(C)C)C(NC(=O)C(N)C1=CC=CC=C1)C2=O,4.0
64622-45-3,1440.0,CC(C)CC1C=CC(=CC=1)C(C)C(=O)OCC1C=CC=CN=1,3.1583624920952498
23950-58-5,6550.0,CC(C)(C#C)NC(=O)C1C=C(Cl)C=C(Cl)C=1,3.816241299991783
132-89-8,10000.0,O=C1NC(CCCl)OC2=CC=CC=C21,4.0
947-02-4,8.9,CCOP(=O)(N=C1SCCS1)OCC,0.9493900066449128
5915-41-3,1590.0,CCNC1N=C(Cl)N=C(NC(C)(C)C)N=1,3.2013971243204513
64058-93-1,3865.0,CC(=O)NC1=CC=CC2=C1NC1CCCCC=12,3.5871494982543437
625-33-2,3200.0,CC=CC(C)=O,3.505149978319906
4394-04-1,2.3,CC1C=CC=C(C)C=1NC1=NC=CC=C1C(O)=O,0.36172783601759284
578-54-1,1260.0,CCC1C=CC=CC=1N,3.100370545117563
5114-37-4,204.0,CC1C=CC(=CC=1)SP(=S)(CCl)OC(C)C,2.3096301674258988
1953-89-5,3500.0,OCNC(=S)C1C(Cl)=CC=CC=1Cl,3.5440680443502757
73384-60-8,315.0,CS(=O)C1=CC(OC)=C(C=C1)C1NC2C=CC=NC=2N=1,2.4983105537896004
2097-19-0,1.48,C1CO[Si]2(OCCN1CCO2)C1C=CC=CC=1,0.17026171539495738
75-29-6,4250.0,CC(C)Cl,3.6283889300503116
1901-26-4,4100.0,CC(=CC1C=CC=CC=1)C(C)=O,3.6127838567197355
66637-26-1,0.88,CNC(=O)ON=C1SC(C)C(=O)NC1(C)C,-0.05551732784983137
2813-95-8,60.0,CC(=O)OC1C(=CC(=CC=1C(C)CC)[N+]([O-])=O)[N+]([O-])=O,1.7781512503836436
123-30-8,597.0,NC1=CC=C(O)C=C1,2.775974331129369
101692-44-8,860.0,CCOC1C=CC(=CC=1)C1CC(C2=CC=CC=C21)N(CC)CC,2.934498451243568
28998-47-2,54.0,NC1C=C2C(CCC2=CC=1C1CCCCC1)C(O)=O,1.7323937598229686
17003-79-1,2400.0,[O-][N+](=O)C(F)(COCOCC(F)([N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,3.380211241711606
27344-41-8,5580.0,OS(=O)(=O)C1C=CC=CC=1C=CC1C=CC(=CC=1)C1C=CC(C=CC2C=CC=CC=2S(O)(=O)=O)=CC=1,3.7466341989375787
91574-89-9,500.0,CN1CCC2C=CC(=CC=2C2C(O)=C(C=CC=2CC1CCC1C=CC=CC=1)OC)OC,2.6989700043360187
3581-91-7,960.0,CC1SC=NC=1C,2.9822712330395684
454-31-9,2751.0,CCOC(=O)C(F)F,3.4394905903896835
6596-74-3,10.0,CC(=O)NNC1C=CC(N)=CC=1,1.0
25237-06-3,400.0,ClC(Cl)C(Cl)C(Cl)C(Cl)Cl,2.6020599913279625
741-58-2,271.0,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)C1C=CC=CC=1,2.432969290874406
91-64-5,406.0,O=C1C=CC2C=CC=CC=2O1,2.6085260335771943
122-70-3,3351.0,CCC(=O)OCCC1C=CC=CC=1,3.5251744278352715
628-96-6,519.0,[O-][N+](=O)OCCO[N+]([O-])=O,2.7151673578484576
83-64-7,6210.0,NC1C=CC(=C2C=CC=C(O)C2=1)S(O)(=O)=O,3.79309160017658
140-39-6,1840.0,CC1C=CC(=CC=1)OC(C)=O,3.2648178230095364
5413-60-5,7500.0,CC(=O)OC1CC2CC1C1CC=CC21,3.8750612633917
3568-23-8,500.0,CN(C)C(C)CN1C2=CC=CC=C2SC2C=CC(=CC1=2)C(=O)CC,2.6989700043360187
7116-97-4,2400.0,CCCCCCCCC1C=CC(=CC=1)C1C=CC=CC=1,3.380211241711606
72-00-4,2.5,CCOP(=O)(OC=C(Cl)Cl)OCC,0.3979400086720376
109543-53-5,950.0,CC1=NC2C=NC3=CC=CC=C3C=2S1,2.9777236052888476
2499-58-3,4500.0,CCCCCCCOC(=O)C=C,3.6532125137753435
63867-52-7,10001.0,OCCN(CCO)C1=NC(=C(O1)C1C=CC=CC=1)C1C=CC=CC=1,4.000043427276863
14976-57-9,3550.0,CN1CCCC1CCOC(C)(C1C=CC=CC=1)C1C=CC(Cl)=CC=1,3.550228353055094
3347-62-4,1800.0,CC1=CC(=NN1)C1C=CC=CC=1,3.255272505103306
31717-87-0,2500.0,CC1CN(CC(C)O1)C1CCCCCCCCCCC1,3.3979400086720375
109-70-6,1100.0,ClCCCBr,3.041392685158225
804-30-8,2200.0,CC1N=CC(CN(C=O)C(C)=C(CCO)SSCC2CCCO2)=C(N)N=1,3.342422680822206
536-59-4,2100.0,CC(=C)C1CCC(CO)=CC1,3.322219294733919
702-54-5,71.0,CCC1(COC(=O)NC1=O)CC,1.8512583487190752
21270-01-9,250.0,CC(CC)OC(CBr)C1C=CC=C(Cl)C=1,2.3979400086720375
100242-41-9,7.5,CC1(OC2(CC1OC1CCC(OC)C(C)O1)CC(O)C(C)C(O2)C(C)C=C(C)C(=O)C(C)CC(C)C(O)=O)C1CCC(C)C2(O1)OC(CC2C)C1OC(O)(CO)C(C)CC1C,0.8750612633917001
1871-57-4,150.0,C=C(CCl)CCl,2.1760912590556813
5959-89-7,10001.0,CCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,4.000043427276863
70429-40-2,1100.0,CC1N=C2C=CC(Cl)=CN2C(=O)C=1CC,3.041392685158225
6637-88-3,6830.0,CC1C=C(C=CC=1N=NC1C=C(C(O)=CC=1)C(O)=O)C1=CC(C)=C(C=C1)N=NC1C(N)=C(C=C(C)C=1N)S(O)(=O)=O,3.8344207036815328
94-51-9,9800.0,O=C(OCCCOCCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1,3.9912260756924947
2818-88-4,471.0,CC1=NC2=CC=CC=C2[Se]1,2.673020907128896
64058-99-7,47.0,CCOC(/C(/NCCC)=N/CCC)C1C=CC(Cl)=CC=1,1.6720978579357175
882-09-7,897.0,CC(C)(OC1C=CC(Cl)=CC=1)C(O)=O,2.952792443044092
75157-06-1,596.0,CC(C)N(CCC(C#N)(C1=CC=CC=N1)C1C=CC=CC=1)C(C)C,2.7752462597402365
6385-58-6,492.0,OC1=C(C=C(Cl)C=C1Cl)SC1C=C(Cl)C=C(Cl)C=1O,2.69196510276736
9016-45-9,2867.0,CCCCCCCCCC1C=CC(=CC=1)OCCOCCO,3.4574276929464847
153049-45-7,319.0,CN(C)CCC=C1C2=CC=CC=C2CS(=O)C2SC=CC=21,2.503790683057181
3425-46-5,10.0,N#C[SeH],1.0
59198-70-8,3100.0,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1C(=O)COC(=O)CCCC,3.4913616938342726
28606-03-3,3000.0,CC1(C)C2CC=C(C)C1(S)C2,3.4771212547196626
49866-87-7,470.0,CN1C(=CC(C2C=CC=CC=2)=[N+]1C)C1C=CC=CC=1,2.6720978579357175
100-47-0,1010.0,N#CC1C=CC=CC=1,3.0043213737826426
59214-92-5,800.0,NC1=CC(NC(=O)C2=CN=CC=C2)=C(C=C1)C(F)(F)F,2.9030899869919438
109581-93-3,134.0,CC1CC(C)CC(OC)C2OC(O)(C(C)CC2OC)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)C(O)CC(=O)C(CC=C)C=1)C(C)=CC1CC(OC)C(O)CC1,2.1271047983648077
3690-28-6,63.0,CCOC(=O)C(SP(=O)(OC)OC)C1C=CC=CC=1,1.7993405494535817
60736-70-1,2820.0,OC(=O)CC1=CC(Cl)=C(C=C1)OCC1C=CC=CC=1,3.450249108319361
108-48-5,400.0,CC1C=CC=C(C)N=1,2.6020599913279625
2628-16-2,1617.0,CC(=O)OC1C=CC(C=C)=CC=1,3.208710019906401
131766-73-9,4500.0,CCCC1CC(C)(CCO1)OC(C)=O,3.6532125137753435
95-53-4,710.0,CC1C=CC=CC=1N,2.8512583487190755
638-10-8,10001.0,CC(C)=CC(=O)OCC,4.000043427276863
3671-60-1,49.0,FC(F)(F)C1NC2C=C(Br)C=CC=2N=1,1.6901960800285136
51487-69-5,35.4,COC(CCl)OC1C=CC=CC=1OC(=O)NC,1.5490032620257879
14689-60-2,8.321,FC(F)(F)C1NC2=C(N=1)C(Br)=C(Br)C(Cl)=C2Br,0.9201755220100227
81250-24-0,15.0,CC1NC2=C(N=1)N(CCCC)C(=O)N(CCC)C2=O,1.1760912590556813
17578-41-5,250.0,CC1C=CC(C(C)C)=C(OC(=O)NC)C=1Cl,2.3979400086720375
56903-81-2,1228.0,CN(C)CCCC(CCC1=CC2OCOC=2C=C1)CCC1=CC2OCOC=2C=C1,3.089198366805149
103-69-5,622.0,CCNC1C=CC=CC=1,2.7937903846908188
6419-19-8,3257.0,OP(O)(=O)CN(CP(O)(O)=O)CP(O)(O)=O,3.512817758564873
121-02-8,7470.0,CC1C=CC(=CC=1S(=O)(=O)Cl)[N+]([O-])=O,3.873320601815399
67801-38-1,5200.0,CC1CC(C)C(C=CC(C)=O)C(C)C=1,3.716003343634799
62774-96-3,145.0,CN1C=C(OCC(O)CNC(C)(C)C)C2C=CC=CC=2C1=O,2.161368002234975
83130-01-2,330.0,CN(SN(CCC(=O)OCC)CC1C=CC=CC=1)C(=O)ON=C(C)SC,2.5185139398778875
19186-97-1,6251.0,O=P(OCC(CBr)(CBr)CBr)(OCC(CBr)(CBr)CBr)OCC(CBr)(CBr)CBr,3.7959494989028033
57-47-6,4.5,CN1CCC2(C)C1N(C)C1C=CC(=CC2=1)OC(=O)NC,0.6532125137753437
58810-48-3,2600.0,CC1C=CC=C(C)C=1N(C1CCOC1=O)C(=O)CCl,3.4149733479708178
4502-14-1,1090.0,NCC(O)C1=CC=C(O)C=C1,3.037426497940624
4935-70-0,1000.0,C(CCN1C2=CC=CC=C2SC2=CC=CC=C12)N1CCOCC1,3.0
317-83-9,198.0,[O-][N+](=O)C1=CC(=C(O)C(=C1)C1CCCCC1)[N+]([O-])=O,2.296665190261531
1468-37-7,240.0,COC(=S)SSC(=S)OC,2.380211241711606
122-03-2,1390.0,CC(C)C1C=CC(C=O)=CC=1,3.143014800254095
563-54-2,3500.0,CC(Cl)=CCl,3.5440680443502757
51799-29-2,833.0,CN1CCN(CC(=O)N=NCC2=CC=C(O2)[N+]([O-])=O)CC1,2.9206450014067875
97699-72-4,1100.0,COC1=CC2C=CC(=CC=2C=C1)C(C)C(=O)OCCN1CCN(CC2C=CC=CC=2)CC1,3.041392685158225
83733-82-8,39.0,CCCC(=O)N(CSP(=S)(OC)OC)C1=CC=CC=C1Cl,1.591064607026499
34123-59-6,2267.0,CC(C)C1C=CC(=CC=1)NC(=O)N(C)C,3.3554515201265174
130-15-4,155.0,O=C1C=CC(=O)C2C=CC=CC1=2,2.1903316981702914
759-73-9,300.0,CCN(N=O)C(N)=O,2.4771212547196626
109-08-0,1800.0,CC1C=NC=CN=1,3.255272505103306
485-31-4,60.5,CC(C)=CC(=O)OC1C(=CC(=CC=1[N+]([O-])=O)[N+]([O-])=O)C(C)CC,1.7817553746524688
1322-12-9,2850.0,CCOC(=O)OC#CCCCCCC,3.45484486000851
125055-78-9,250.0,CC1=CC=CC2=NC=C(C(=O)N21)C(=O)NC1CCCC1,2.3979400086720375
14047-29-1,3000.0,OC(=O)C1=CC=C(C=C1)B(O)O,3.4771212547196626
56-86-0,10001.0,NC(CCC(O)=O)C(O)=O,4.000043427276863
79319-85-0,4640.0,S=C1N=NC(NCNC2N=NC(=S)S2)S1,3.6665179805548807
3441-14-3,7500.0,CC(=O)NC1C=CC(=CC=1)N=NC1C(=CC2=CC(=CC=C2C=1O)NC(=O)NC1C=C2C=C(C(N=NC3C=CC=CC=3)=C(O)C2=CC=1)S(O)(=O)=O)S(O)(=O)=O,3.8750612633917
5826-73-3,1000.0,COC(=O)C1C2CC(C=C2)C1C(=O)OC,3.0
84197-36-4,100.0,CCOP(=S)(OC1C=C(C(Cl)=CC=1Cl)[N+]([O-])=O)OCC,2.0
93-92-5,7500.0,CC(=O)OC(C)C1C=CC=CC=1,3.8750612633917
14255-87-9,40.0,CCCCC1=CC2N=C(NC=2C=C1)NC(=O)OC,1.6020599913279623
302-22-7,7750.0,CC12CCC3C(C=C(Cl)C4=CC(=O)CCC43C)C1CCC2(OC(C)=O)C(C)=O,3.88930170250631
2160-94-3,1750.0,OCC1(CC=CCC1)CO,3.2430380486862944
141-82-2,2995.0,OC(=O)CC(O)=O,3.4763968267253302
2365-48-2,146.5,COC(=O)CS,2.1658376246901283
78-93-3,3150.0,CCC(C)=O,3.4983105537896004
52364-73-5,10000.0,CCCCCCCCOC1C=CC(=CC=1)C1C=CC(=CC=1)C#N,4.0
825-56-9,440.0,C1=NN=C(O1)C1C=CC=CC=1,2.6434526764861874
79-24-3,1091.0,CC[N+]([O-])=O,3.037824750588342
125971-95-1,2751.0,CC(C)(C)OC(=O)CC1CC(CCN2C(C(C)C)=C(C(=C2C2=CC=C(F)C=C2)C2C=CC=CC=2)C(=O)NC2C=CC=CC=2)OC(C)(C)O1,3.4394905903896835
3277-26-7,4501.0,C[SiH](C)O[SiH](C)C,3.653309012938479
31328-28-6,3500.0,CC1CNCCN1SC=S,3.5440680443502757
59443-94-6,2263.0,NC1=CC=C(C=C1)C(=O)CC#N,3.3546845539547285
51022-74-3,9000.0,OC(=O)C1=C(I)C(NC(=O)COCCOCCOCC(=O)NC2C(I)=C(C(I)=CC=2I)C(O)=O)=C(I)C=C1I,3.9542425094393248
6054-99-5,10001.0,OC(=O)C1=CC(=CC=C1O)N=NC1C=CC(=CC=1)S(O)(=O)=O,4.000043427276863
51934-76-0,10001.0,CC(=NC1=C(I)C=C(I)C(=C1I)C(=O)NCC(C)C(O)=O)N1CCOCC1,4.000043427276863
53306-53-9,10001.0,CC(CCC)CCOC(=O)C1=CC=CC=C1C(=O)OCCC(C)CCC,4.000043427276863
4711-68-6,6251.0,CCOC1C=CC(=CC=1)NC(=O)C1C=C2C=CC=CC2=CC=1O,3.7959494989028033
111-40-0,1422.0,NCCNCCN,3.1528995963937474
12389-75-2,2751.0,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,3.4394905903896835
154279-60-4,443.0,CC(CC)NC1CCC(CC2CCC(CC2)NC(C)CC)CC1,2.6464037262230695
128-50-7,890.0,CC1(C)C2CC1CC=C2CCO,2.949390006644913
137521-47-2,3500.0,CC(=O)C(N=NC1C=CC=CC=1)C(=O)NC,3.5440680443502757
103201-78-1,2751.0,OC(=O)C1CC(CN1)C1CCCCC1,3.4394905903896835
147-94-4,7500.0,NC1C=CN(C2OC(CO)C(O)C2O)C(=O)N=1,3.8750612633917
